2022-10-30 12:38:49,475 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/output.log
2022-10-30 12:38:50,094 INFO    SenderThread:38529 [sender.py:send_request_log_artifact():1222] logged artifact run-2tw6r2w3-outlier_candidates - {'id': 'QXJ0aWZhY3Q6MjY4NDk2MTc1', 'digest': 'a9cfda63e595a3482322e83d25712d7b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQzNjYzNDYz', 'latestArtifact': None}, 'version': 'latest'}
2022-10-30 12:38:50,094 DEBUG   SenderThread:38529 [sender.py:send():303] send: files
2022-10-30 12:38:50,094 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file media/table/outlier_candidates_2_4ec891b5c5a851ba040e.table.json with policy now
2022-10-30 12:38:50,096 DEBUG   SenderThread:38529 [sender.py:send():303] send: history
2022-10-30 12:38:50,096 DEBUG   SenderThread:38529 [sender.py:send():303] send: summary
2022-10-30 12:38:50,103 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-30 12:38:50,104 DEBUG   SenderThread:38529 [sender.py:send():303] send: config
2022-10-30 12:38:50,104 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: log_artifact
2022-10-30 12:38:50,477 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/wandb-summary.json
2022-10-30 12:38:50,747 INFO    Thread-30 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/2mhdlx7a-media/table/outlier_candidates_2_4ec891b5c5a851ba040e.table.json
2022-10-30 12:38:51,478 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/output.log
2022-10-30 12:38:52,194 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:38:52,842 INFO    Thread-32 :38529 [upload_job.py:push():101] Uploaded file /home/diego/.cache/wandb/artifacts/obj/md5/3e/d20b86ea0ea33b6bcb829dab3a8b13
2022-10-30 12:38:54,341 INFO    SenderThread:38529 [sender.py:send_request_log_artifact():1222] logged artifact run-2tw6r2w3-residuals - {'id': 'QXJ0aWZhY3Q6MjY4NDk2MTkz', 'digest': 'e7995d4aed95296d73bc4b30b1fe4264', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQzNjYzNDY0', 'latestArtifact': None}, 'version': 'latest'}
2022-10-30 12:38:54,341 DEBUG   SenderThread:38529 [sender.py:send():303] send: files
2022-10-30 12:38:54,342 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file media/table/residuals_3_ed3ce5e21b96624a397b.table.json with policy now
2022-10-30 12:38:54,343 DEBUG   SenderThread:38529 [sender.py:send():303] send: history
2022-10-30 12:38:54,343 DEBUG   SenderThread:38529 [sender.py:send():303] send: summary
2022-10-30 12:38:54,346 INFO    SenderThread:38529 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-30 12:38:54,347 DEBUG   SenderThread:38529 [sender.py:send():303] send: stats
2022-10-30 12:38:54,347 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:38:54,482 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/wandb-summary.json
2022-10-30 12:38:54,991 INFO    Thread-33 :38529 [upload_job.py:push():143] Uploaded file /tmp/tmpma0tgn07wandb/1w1bp5vb-media/table/residuals_3_ed3ce5e21b96624a397b.table.json
2022-10-30 12:38:55,483 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/output.log
2022-10-30 12:38:57,486 INFO    Thread-13 :38529 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/diego/Documents/git/SPG/notebooks/3_modeling/wandb/run-20221030_123826-2tw6r2w3/files/config.yaml
2022-10-30 12:39:09,499 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:39:09,500 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:39:24,659 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:39:24,660 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:41:14,787 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:41:15,041 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:41:15,092 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:41:15,098 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:41:15,098 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:41:15,522 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:41:15,883 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:41:16,291 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:41:31,621 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:41:31,646 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:41:47,677 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:41:48,162 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:42:04,865 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:42:04,882 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:42:20,325 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:42:20,361 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:42:36,116 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:42:36,142 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:42:52,789 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:42:52,850 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:43:09,629 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:43:09,699 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:45:27,176 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:21,289 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:21,596 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:21,603 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:21,609 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:21,610 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:21,617 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:21,617 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:26,583 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:27,108 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:27,263 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:27,411 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:27,614 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:27,754 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:41,000 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:41,006 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:48:56,181 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:48:56,181 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:49:11,364 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:49:11,369 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:49:26,558 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:49:26,559 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:49:41,725 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:49:41,729 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:55:32,363 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:55:44,394 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:56:58,780 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:02,812 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:02,929 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:03,005 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:03,010 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:03,010 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:03,010 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:03,010 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:57:09,485 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:57:59,111 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:58:01,715 DEBUG   HandlerThread:38529 [handler.py:handle_request():138] handle_request: stop_status
2022-10-30 12:58:02,081 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
2022-10-30 12:58:06,616 DEBUG   SenderThread:38529 [sender.py:send_request():317] send_request: stop_status
